GeneID,Symbol,Description,GeneType,EnsemblGeneID,Length
10290,SPEG,striated muscle enriched protein kinase,protein-coding,ENSG00000072195,16966
105373885,ASIC4-AS1,ASIC4 antisense RNA 1,ncRNA,,1069
100996693,SPEGNB,SPEG neighbor,protein-coding,ENSG00000286095,815
29926,GMPPA,GDP-mannose pyrophosphorylase A,protein-coding,ENSG00000144591,1844
55515,ASIC4,acid sensing ion channel subunit family member 4,protein-coding,ENSG00000072182,3054
79586,CHPF,chondroitin polymerizing factor,protein-coding,ENSG00000123989,3301
130612,TMEM198,transmembrane protein 198,protein-coding,ENSG00000188760,2562
100423039,MIR3132,microRNA 3132,ncRNA,ENSG00000265252,75
23363,OBSL1,obscurin like cytoskeletal adaptor 1,protein-coding,ENSG00000124006,7896
3623,INHA,inhibin subunit alpha,protein-coding,ENSG00000123999,1351
114790,STK11IP,serine/threonine kinase 11 interacting protein,protein-coding,ENSG00000144589,5423
6508,SLC4A3,solute carrier family 4 member 3,protein-coding,ENSG00000114923,4894
105373886,LINC02832,long intergenic non-protein coding RNA 2832,ncRNA,,556
105373887,LOC105373887,uncharacterized LOC105373887,ncRNA,,543
105373888,LOC105373888,uncharacterized LOC105373888,ncRNA,,592
105373889,LINC01803,long intergenic non-protein coding RNA 1803,ncRNA,,613
105373890,LOC105373890,uncharacterized LOC105373890,ncRNA,,405
100422959,MIR4268,microRNA 4268,ncRNA,ENSG00000266518,64
105373891,LOC105373891,uncharacterized LOC105373891,ncRNA,,1419
105373893,LOC105373893,uncharacterized LOC105373893,ncRNA,,2123
105373894,LOC105373894,uncharacterized LOC105373894,ncRNA,,766
105373895,LOC105373895,uncharacterized LOC105373895,ncRNA,,1021
105373896,LOC105373896,uncharacterized LOC105373896,ncRNA,,2331
107985989,LOC107985989,,,,2587
107985988,LOC107985988,,,,1375
107985990,LOC107985990,uncharacterized LOC107985990,ncRNA,,596
2043,EPHA4,EPH receptor A4,protein-coding,ENSG00000116106,6633
105373897,LOC105373897,uncharacterized LOC105373897,ncRNA,,263
105373899,LOC105373899,uncharacterized LOC105373899,ncRNA,,1208
105373898,LOC105373898,uncharacterized LOC105373898,ncRNA,,314
105373900,LOC105373900,uncharacterized LOC105373900,ncRNA,,686
5077,PAX3,paired box 3,protein-coding,ENSG00000135903,4122
107985991,LOC107985991,uncharacterized LOC107985991,ncRNA,,521
151278,CCDC140,CCDC140 long non-coding RNA,ncRNA,ENSG00000163081,1699
440934,CT75,cancer/testis associated transcript 75,ncRNA,ENSG00000291155,6300
130367,SGPP2,sphingosine-1-phosphate phosphatase 2,protein-coding,ENSG00000163082,5291
10056,FARSB,phenylalanyl-tRNA synthetase subunit beta,protein-coding,ENSG00000116120,9202
105373902,LOC105373902,uncharacterized LOC105373902,ncRNA,,510
116255,MOGAT1,monoacylglycerol O-acyltransferase 1,protein-coding,ENSG00000124003,1176
105373903,LOC105373903,uncharacterized LOC105373903,ncRNA,,2558
2181,ACSL3,acyl-CoA synthetase long chain family member 3,protein-coding,ENSG00000123983,5577
105373904,ACSL3-AS1,ACSL3 antisense RNA 1,ncRNA,,735
23704,KCNE4,potassium voltage-gated channel subfamily E regulatory subunit 4,protein-coding,ENSG00000152049,3175
105373905,LOC105373905,uncharacterized LOC105373905,ncRNA,,4840
105373906,LOC105373906,uncharacterized LOC105373906,ncRNA,,197
105373907,LOC105373907,uncharacterized LOC105373907,ncRNA,,349
7857,SCG2,secretogranin II,protein-coding,ENSG00000171951,2434
130340,AP1S3,adaptor related protein complex 1 subunit sigma 3,protein-coding,ENSG00000152056,4025
57590,WDFY1,WD repeat and FYVE domain containing 1,protein-coding,ENSG00000085449,4607
65080,MRPL44,mitochondrial ribosomal protein L44,protein-coding,ENSG00000135900,1908
5270,SERPINE2,serpin family E member 2,protein-coding,ENSG00000135919,3250
105373908,LOC105373908,uncharacterized LOC105373908,ncRNA,,1098
79843,FAM124B,family with sequence similarity 124 member B,protein-coding,ENSG00000124019,2707
8452,CUL3,cullin 3,protein-coding,ENSG00000036257,7350
105373909,LOC105373909,uncharacterized LOC105373909,ncRNA,,297
105373910,LOC105373910,uncharacterized LOC105373910,ncRNA,,370
105373911,LOC105373911,uncharacterized LOC105373911,ncRNA,,231
55619,DOCK10,dedicator of cytokinesis 10,protein-coding,ENSG00000135905,10076
100616207,MIR4439,microRNA 4439,ncRNA,ENSG00000263828,80
57624,NYAP2,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2,protein-coding,ENSG00000144460,14130
105373914,LOC105373914,uncharacterized LOC105373914,ncRNA,,1743
107985992,LOC107985992,uncharacterized LOC107985992,ncRNA,,1018
646736,LOC646736,uncharacterized LOC646736,ncRNA,,935
105373915,LOC105373915,uncharacterized LOC105373915,ncRNA,,1798
100847053,MIR5702,microRNA 5702,ncRNA,ENSG00000263363,84
3667,IRS1,insulin receptor substrate 1,protein-coding,ENSG00000169047,8736
84236,RHBDD1,rhomboid domain containing 1,protein-coding,ENSG00000144468,10728
1286,COL4A4,collagen type IV alpha 4 chain,protein-coding,ENSG00000081052,12456
1285,COL4A3,collagen type IV alpha 3 chain,protein-coding,ENSG00000169031,9780
654841,MFF-DT,MFF divergent transcript,ncRNA,ENSG00000236432,2502
56947,MFF,mitochondrial fission factor,protein-coding,ENSG00000168958,2324
79853,TM4SF20,transmembrane 4 L six family member 20,protein-coding,ENSG00000168955,2541
100847081,MIR5703,microRNA 5703,ncRNA,ENSG00000284092,56
3267,AGFG1,ArfGAP with FG repeats 1,protein-coding,ENSG00000173744,10438
56918,C2orf83,folate transporter-like protein C2orf83,pseudo,ENSG00000290795,2087
729968,LOC729968,spore coat protein SP96,ncRNA,,1412
80704,SLC19A3,solute carrier family 19 member 3,protein-coding,ENSG00000135917,6928
6364,CCL20,C-C motif chemokine ligand 20,protein-coding,ENSG00000115009,834
164781,DAW1,dynein assembly factor with WD repeats 1,protein-coding,ENSG00000123977,2416
105373918,LOC105373918,uncharacterized LOC105373918,ncRNA,,1119
80309,SPHKAP,"SPHK1 interactor, AKAP domain containing",protein-coding,ENSG00000153820,7465
107985993,LOC107985993,uncharacterized LOC107985993,ncRNA,,6081
101928765,LINC01807,long intergenic non-protein coding RNA 1807,ncRNA,ENSG00000232023,678
105373921,LOC105373921,uncharacterized LOC105373921,ncRNA,,3870
105373920,LOC105373920,,,,951
105373919,LOC105373919,,,,1128
55022,PID1,phosphotyrosine interaction domain containing 1,protein-coding,ENSG00000153823,8301
92737,DNER,delta/notch like EGF repeat containing,protein-coding,ENSG00000187957,3257
107985994,LOC107985994,uncharacterized LOC107985994,ncRNA,,587
105373923,LOC105373923,uncharacterized LOC105373923,ncRNA,,2242
9320,TRIP12,thyroid hormone receptor interactor 12,protein-coding,ENSG00000153827,15968
130888,FBXO36,F-box protein 36,protein-coding,ENSG00000153832,3736
105373924,LOC105373924,uncharacterized LOC105373924,ncRNA,,327
107985996,LOC107985996,uncharacterized LOC107985996,ncRNA,,293
151473,SLC16A14,solute carrier family 16 member 14,protein-coding,ENSG00000163053,5202
107985995,LOC107985995,uncharacterized LOC107985995,ncRNA,,323
107985997,LOC107985997,replaced by ID 107985995,,,1372
3431,SP110,SP110 nuclear body protein,protein-coding,ENSG00000135899,6889
11262,SP140,SP140 nuclear body protein,protein-coding,ENSG00000079263,7316
93349,SP140L,SP140 nuclear body protein like,protein-coding,ENSG00000185404,6146
105373925,LOC105373925,uncharacterized LOC105373925,ncRNA,,2247
6672,SP100,SP100 nuclear antigen,protein-coding,ENSG00000067066,7652
101928816,LOC101928816,uncharacterized LOC101928816,ncRNA,,526
112268431,LOC112268431,uncharacterized LOC112268431,ncRNA,,1399
151475,LINC01907,long intergenic non-protein coding RNA 1907,ncRNA,ENSG00000226125,2609
51719,CAB39,calcium binding protein 39,protein-coding,ENSG00000135932,7691
81618,ITM2C,integral membrane protein 2C,protein-coding,ENSG00000135916,2643
151484,GCSIR,GPR55 cis regulatory suppressor of immune response RNA,ncRNA,ENSG00000232520,1893
9290,GPR55,G protein-coupled receptor 55,protein-coding,ENSG00000135898,4673
348761,SPATA3-AS1,SPATA3 antisense RNA 1 (head to head),ncRNA,ENSG00000238062,3509
130560,SPATA3,spermatogenesis associated 3,protein-coding,ENSG00000173699,2970
257407,C2orf72,chromosome 2 open reading frame 72,protein-coding,ENSG00000204128,3629
112268432,LOC112268432,uncharacterized LOC112268432,ncRNA,,6435
5707,PSMD1,"proteasome 26S subunit, non-ATPase 1",protein-coding,ENSG00000173692,4333
3357,HTR2B,5-hydroxytryptamine receptor 2B,protein-coding,ENSG00000135914,3300
80210,ARMC9,armadillo repeat containing 9,protein-coding,ENSG00000135931,20933
100616317,MIR4777,microRNA 4777,ncRNA,ENSG00000263641,86
93010,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",protein-coding,ENSG00000156966,3639
4691,NCL,nucleolin,protein-coding,ENSG00000115053,3924
654321,SNORA75,"small nucleolar RNA, H/ACA box 75",snoRNA,ENSG00000206885,137
6082,SNORD20,"small nucleolar RNA, C/D box 20",snoRNA,ENSG00000207280,80
25826,SNORD82,"small nucleolar RNA, C/D box 82",snoRNA,ENSG00000202400,75
107985998,LOC107985998,uncharacterized LOC107985998,ncRNA,,2657
151477,LINC00471,long intergenic non-protein coding RNA 471,ncRNA,ENSG00000181798,1282
10316,NMUR1,neuromedin U receptor 1,protein-coding,ENSG00000171596,6276
105376787,LOC105376787,uncharacterized LOC105376787,ncRNA,,729
165100,TEX44,testis expressed 44,protein-coding,ENSG00000177673,1413
105373928,LOC105373928,uncharacterized LOC105373928,ncRNA,,1734
5757,PTMA,prothymosin alpha,protein-coding,ENSG00000187514,3114
100302285,MIR1244-1,microRNA 1244-1,ncRNA,ENSG00000284378,85
5147,PDE6D,phosphodiesterase 6D,protein-coding,ENSG00000156973,1985
64708,COPS7B,COP9 signalosome subunit 7B,protein-coding,ENSG00000144524,5416
100302126,MIR1471,microRNA 1471,ncRNA,ENSG00000222246,57
4880,NPPC,natriuretic peptide C,protein-coding,ENSG00000163273,3207
129563,DIS3L2,DIS3 like 3'-5' exoribonuclease 2,protein-coding,ENSG00000144535,5326
693147,MIR562,microRNA 562,ncRNA,ENSG00000207626,95
250,ALPP,"alkaline phosphatase, placental",protein-coding,ENSG00000163283,2754
347694,ECEL1P2,endothelin converting enzyme like 1 pseudogene 2,pseudo,ENSG00000290681,1295
251,ALPG,"alkaline phosphatase, germ cell",protein-coding,ENSG00000163286,2492
107985999,LOC107985999,,,,519
248,ALPI,"alkaline phosphatase, intestinal",protein-coding,ENSG00000163295,3241
9427,ECEL1,endothelin converting enzyme like 1,protein-coding,ENSG00000171551,2871
646960,PRSS56,serine protease 56,protein-coding,ENSG00000237412,2236
1144,CHRND,cholinergic receptor nicotinic delta subunit,protein-coding,ENSG00000135902,4205
1146,CHRNG,cholinergic receptor nicotinic gamma subunit,protein-coding,ENSG00000196811,4009
200765,TIGD1,tigger transposable element derived 1,protein-coding,ENSG00000221944,2588
100847037,MIR5001,microRNA 5001,ncRNA,ENSG00000284407,100
9470,EIF4E2,eukaryotic translation initiation factor 4E family member 2,protein-coding,ENSG00000135930,4304
105373929,LOC105373929,uncharacterized LOC105373929,ncRNA,,588
80303,EFHD1,EF-hand domain family member D1,protein-coding,ENSG00000115468,2079
26058,GIGYF2,GRB10 interacting GYF protein 2,protein-coding,ENSG00000204120,9111
3769,KCNJ13,potassium inwardly rectifying channel subfamily J member 13,protein-coding,ENSG00000115474,3609
389084,SNORC,secondary ossification center associated regulator of chondrocyte maturation,protein-coding,ENSG00000182600,6069
25791,NGEF,neuronal guanine nucleotide exchange factor,protein-coding,ENSG00000066248,3678
101928881,LOC101928881,uncharacterized LOC101928881,ncRNA,ENSG00000222001,643
4759,NEU2,neuraminidase 2,protein-coding,ENSG00000115488,1143
3635,INPP5D,inositol polyphosphate-5-phosphatase D,protein-coding,ENSG00000168918,4902
55054,ATG16L1,autophagy related 16 like 1,protein-coding,ENSG00000085978,3456
677775,SCARNA5,small Cajal body-specific RNA 5,ncRNA,ENSG00000252010,278
677772,SCARNA6,small Cajal body-specific RNA 6,ncRNA,ENSG00000251791,266
6295,SAG,S-antigen visual arrestin,protein-coding,ENSG00000130561,3300
8527,DGKD,diacylglycerol kinase delta,protein-coding,ENSG00000077044,10006
55230,USP40,ubiquitin specific peptidase 40,protein-coding,ENSG00000085982,8549
54576,UGT1A8,UDP glucuronosyltransferase family 1 member A8,protein-coding,ENSG00000242366,2396
54575,UGT1A10,UDP glucuronosyltransferase family 1 member A10,protein-coding,ENSG00000242515,2385
54600,UGT1A9,UDP glucuronosyltransferase family 1 member A9,protein-coding,ENSG00000241119,2371
54577,UGT1A7,UDP glucuronosyltransferase family 1 member A7,protein-coding,ENSG00000244122,2333
54578,UGT1A6,UDP glucuronosyltransferase family 1 member A6,protein-coding,ENSG00000167165,2606
54579,UGT1A5,UDP glucuronosyltransferase family 1 member A5,protein-coding,ENSG00000288705,2345
54657,UGT1A4,UDP glucuronosyltransferase family 1 member A4,protein-coding,ENSG00000244474,2431
54659,UGT1A3,UDP glucuronosyltransferase family 1 member A3,protein-coding,ENSG00000288702,2345
414061,DNAJB3,DnaJ heat shock protein family (Hsp40) member B3,pseudo,ENSG00000227802,1249
100286922,LOC100286922,DnaJ heat shock protein family (Hsp40) member B3 pseudogene,pseudo,ENSG00000178836,1030
54658,UGT1A1,UDP glucuronosyltransferase family 1 member A1,protein-coding,ENSG00000241635,2361
339766,MROH2A,maestro heat like repeat family member 2A,protein-coding,ENSG00000185038,8265
55355,HJURP,Holliday junction recognition protein,protein-coding,ENSG00000123485,3189
151507,MSL3P1,MSL complex subunit 3 pseudogene 1,pseudo,ENSG00000224287,1997
79054,TRPM8,transient receptor potential cation channel subfamily M member 8,protein-coding,ENSG00000144481,9070
6694,SPP2,secreted phosphoprotein 2,protein-coding,ENSG00000072080,3668
105373932,LOC105373932,uncharacterized LOC105373932,ncRNA,,959
105373933,LOC105373933,uncharacterized LOC105373933,ncRNA,,3378
105373934,LINC01891,long intergenic non-protein coding RNA 1891,ncRNA,ENSG00000231682,538
10123,ARL4C,ADP ribosylation factor like GTPase 4C,protein-coding,ENSG00000188042,4041
105373936,LOC105373936,uncharacterized LOC105373936,ncRNA,,2084
106144537,LINC01173,long intergenic non-protein coding RNA 1173,ncRNA,ENSG00000280744,331
101927896,LOC101927896,uncharacterized LOC101927896,ncRNA,,2135
105373937,LOC105373937,uncharacterized LOC105373937,ncRNA,,785
105373938,LOC105373938,uncharacterized LOC105373938,ncRNA,,2512
23677,SH3BP4,SH3 domain binding protein 4,protein-coding,ENSG00000130147,6379
105373939,LOC105373939,uncharacterized LOC105373939,ncRNA,,911
105373940,LOC105373940,uncharacterized LOC105373940,ncRNA,,528
105373941,LOC105373941,uncharacterized LOC105373941,ncRNA,,384
116987,AGAP1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",protein-coding,ENSG00000157985,18281
100506749,AGAP1-IT1,AGAP1 intronic transcript 1,ncRNA,ENSG00000235529,664
27321,TNRC17,trinucleotide repeat containing 17,ncRNA,,4182
105373943,LOC105373943,,,,6123
107986000,LOC107986000,,,,2319
105373942,LOC105373942,uncharacterized LOC105373942,ncRNA,,11340
105373944,LOC105373944,replaced by ID 2637,,,2110
2637,GBX2,gastrulation brain homeobox 2,protein-coding,ENSG00000168505,2177
401036,ASB18,ankyrin repeat and SOCS box containing 18,protein-coding,ENSG00000182177,2821
79781,IQCA1,IQ motif containing with AAA domain 1,protein-coding,ENSG00000132321,3410
105373945,LOC105373945,uncharacterized LOC105373945,ncRNA,,9395
57007,ACKR3,atypical chemokine receptor 3,protein-coding,ENSG00000144476,2478
105373991,LOC105373991,replaced by ID 57007,,,1619
107986001,LOC107986001,uncharacterized LOC107986001,ncRNA,,319
105373946,LOC105373946,uncharacterized LOC105373946,ncRNA,,526
105373947,LOC105373947,uncharacterized LOC105373947,ncRNA,,1786
105373948,LOC105373948,uncharacterized LOC105373948,ncRNA,,1601
105373949,LOC105373949,uncharacterized LOC105373949,ncRNA,,1623
107986002,LOC107986002,uncharacterized LOC107986002,ncRNA,,277
105373951,LOC105373951,uncharacterized LOC105373951,ncRNA,ENSG00000227252,5795
93463,LOC93463,uncharacterized LOC93463,ncRNA,ENSG00000124835,2231
105373950,LOC105373950,uncharacterized LOC105373950,ncRNA,,6873
10920,COPS8,COP9 signalosome subunit 8,protein-coding,ENSG00000198612,3951
105373952,LOC105373952,,,,1689
105373953,LOC105373953,uncharacterized LOC105373953,ncRNA,,5040
105373954,LOC105373954,uncharacterized LOC105373954,ncRNA,,3583
1293,COL6A3,collagen type VI alpha 3 chain,protein-coding,ENSG00000163359,11349
105373957,LOC105373957,uncharacterized LOC105373957,ncRNA,,1375
79083,MLPH,melanophilin,protein-coding,ENSG00000115648,6746
102465486,MIR6811,microRNA 6811,ncRNA,ENSG00000277842,58
51052,PRLH,prolactin releasing hormone,protein-coding,ENSG00000071677,264
64284,RAB17,"RAB17, member RAS oncogene family",protein-coding,ENSG00000124839,3736
105373958,RAB17-DT,RAB17 divergent transcript,ncRNA,,1784
9208,LRRFIP1,LRR binding FLII interacting protein 1,protein-coding,ENSG00000124831,12257
375316,RBM44,RNA binding motif protein 44,protein-coding,ENSG00000177483,5762
10267,RAMP1,receptor activity modifying protein 1,protein-coding,ENSG00000132329,2686
105373960,LOC105373960,uncharacterized LOC105373960,ncRNA,,1952
100533179,UBE2F-SCLY,UBE2F-SCLY readthrough (NMD candidate),ncRNA,ENSG00000258984,2972
140739,UBE2F,ubiquitin conjugating enzyme E2 F (putative),protein-coding,ENSG00000184182,2422
51540,SCLY,selenocysteine lyase,protein-coding,ENSG00000132330,2450
339768,ESPNL,espin like,protein-coding,ENSG00000144488,5086
377007,KLHL30,kelch like family member 30,protein-coding,ENSG00000168427,3780
151176,ERFE,erythroferrone,protein-coding,ENSG00000178752,2939
80895,ILKAP,ILK associated serine/threonine phosphatase,protein-coding,ENSG00000132323,3452
151174,LINC02610,long intergenic non-protein coding RNA 2610,ncRNA,ENSG00000186235,1959
643387,TARDBPP3,TARDBP pseudogene 3,pseudo,,2660
55502,HES6,hes family bHLH transcription factor 6,protein-coding,ENSG00000144485,1368
8864,PER2,period circadian regulator 2,protein-coding,ENSG00000132326,6761
112268433,LOC112268433,uncharacterized LOC112268433,ncRNA,,795
105373961,LOC105373961,replaced by ID 8864,,,550
26146,TRAF3IP1,TRAF3 interacting protein 1,protein-coding,ENSG00000204104,4685
51665,ASB1,ankyrin repeat and SOCS box containing 1,protein-coding,ENSG00000065802,6891
107986003,LOC107986003,uncharacterized LOC107986003,ncRNA,,7447
151171,LINC01107,long intergenic non-protein coding RNA 1107,ncRNA,ENSG00000225493,2420
112268434,LOC112268434,,,,6102
105373963,LOC105373963,uncharacterized LOC105373963,ncRNA,,509
105373962,LINC01937,long intergenic non-protein coding RNA 1937,ncRNA,,3612
100287387,LOC100287387,uncharacterized LOC100287387,ncRNA,,3362
